Unnamed: 0,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath,c1_dist,c1_norm_dist,c1_prob
8606,OSM-VNM-NON_SCHOOL-00007969,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11757431.145516094 2320779.2588083437),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007969.jpeg,59034.11293082804,0.04046918906330741,2.4709904152391514e-09
11310,OSM-VNM-NON_SCHOOL-00026332,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thuỳ Dung,,0,non_school,1,urban,train,POINT (12100878.602610625 1252309.3363195078),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026332.jpeg,1145712.1525497546,0.8152236541736696,1.2266447129055362e-10
7504,OSM-VNM-NON_SCHOOL-00017298,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11879582.579361003 2372475.1935117138),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017298.jpeg,78043.26525657912,0.054021892905103314,1.8510824588391614e-09
9679,OSM-VNM-NON_SCHOOL-00023487,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11775094.654398225 2393557.795212371),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023487.jpeg,44626.93815551624,0.030197496271289207,3.3114989834093833e-09
12541,OSM-VNM-NON_SCHOOL-00027066,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783481.464834591 2394513.3756984384),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027066.jpeg,40806.333699344956,0.027473570458932433,3.6398246205577475e-09
11592,OSM-VNM-NON_SCHOOL-00013677,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CH Việt Hường,,0,non_school,0,urban,train,POINT (11824833.650038041 2345049.6172195156),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013677.jpeg,25857.161584003697,0.016815456994041324,5.946848662857228e-09
8430,OSM-VNM-NON_SCHOOL-00003920,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Song Vinh,,0,non_school,1,urban,train,POINT (11917563.565105269 1182803.9981709952),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003920.jpeg,1181348.5399145805,0.840630857802247,1.1895706372779997e-10
2062,OSM-VNM-NON_SCHOOL-00025361,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782216.541460704 2391406.4065191606),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025361.jpeg,38753.935959565635,0.026010299595711477,3.844591554303404e-09
13483,OSM-VNM-NON_SCHOOL-00029684,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa hàng Xăng dầu,,0,non_school,1,urban,train,POINT (12022113.606343914 1612601.5018122373),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029684.jpeg,777536.5057014332,0.5527303342197096,1.8091820246867698e-10
10573,OSM-VNM-NON_SCHOOL-00025359,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Heaven Coffee,,0,non_school,1,urban,train,POINT (11786506.349357912 2395933.783048629),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025359.jpeg,40763.25639378652,0.027442858202303022,3.643898074809531e-09
9000,OSM-VNM-NON_SCHOOL-00024359,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11800954.617387464 2446114.3632975384),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024359.jpeg,87569.73866817723,0.06081385661772147,1.6443452846478084e-09
6485,OSM-VNM-NON_SCHOOL-00024260,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11789553.052501438 2452584.3890238274),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024260.jpeg,94947.65995730332,0.06607399554901683,1.5134392517477597e-09
11503,OSM-VNM-NON_SCHOOL-00025184,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bệnh viện Tuệ Tĩnh,,0,non_school,1,urban,train,POINT (11776806.636847137 2390043.827914605),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025184.jpeg,40817.6696970437,0.027481652535235972,3.6387541849218227e-09
4774,OSM-VNM-NON_SCHOOL-00013409,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Đà Phố,,0,non_school,0,urban,train,POINT (12046047.074225487 1807058.219958548),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013409.jpeg,602770.9798611158,0.42813006941668835,2.3357149066385496e-10
4165,OSM-VNM-NON_SCHOOL-00002317,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng BBQ Chicken,,0,non_school,1,urban,train,POINT (11780806.234831844 2395995.0861394373),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002317.jpeg,43409.07697443464,0.029329213897368752,3.409534893911718e-09
5873,OSM-VNM-NON_SCHOOL-00006500,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quang 88 Restaurant,,0,non_school,0,urban,train,POINT (11604632.899258338 2556647.181197048),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006500.jpeg,280183.72855174687,0.19813930469372085,5.0469026647257e-10
7288,OSM-VNM-NON_SCHOOL-00021549,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11789737.50889768 2306832.3733065226),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021549.jpeg,53352.51858356115,0.036418457909271715,2.745832305957989e-09
9542,OSM-VNM-NON_SCHOOL-00021603,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11812142.894129135 2313857.7984270533),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021603.jpeg,45674.08863604033,0.030944069295543015,3.2316040032354615e-09
7695,OSM-VNM-NON_SCHOOL-00024890,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Ninh Phát,,0,non_school,1,urban,train,POINT (11857462.172025984 1208105.1111737906),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024890.jpeg,1151757.1057701414,0.8195334444962202,1.220193992013367e-10
8888,OSM-VNM-NON_SCHOOL-00014499,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu điện tỉnh Quảng Ngãi,,0,non_school,1,urban,train,POINT (12111740.601924777 1703333.413195369),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014499.jpeg,724415.5545599737,0.5148573924768292,1.9422655666755426e-10
6620,OSM-VNM-NON_SCHOOL-00016518,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cung văn hóa thiếu nhi tỉnh Quảng Ninh,,0,non_school,1,urban,train,POINT (11921600.90039736 2386423.1517345686),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016518.jpeg,122034.27813803282,0.08538558335621944,1.17114592987827e-09
6657,OSM-VNM-NON_SCHOOL-00018491,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Karaoke thanh Vân,,0,non_school,1,urban,train,POINT (11834552.9547792 1221480.468402104),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018491.jpeg,1137526.940047691,0.8093879515067834,1.2354888448304233e-10
1421,OSM-VNM-NON_SCHOOL-00006616,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11790679.049150812 2350446.93406872),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006616.jpeg,14578.737350862848,0.008774428082571825,1.13966376445653e-08
5291,OSM-VNM-NON_SCHOOL-00008902,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Agribank,,0,non_school,1,urban,train,POINT (11821879.898669332 2407155.2996103577),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008902.jpeg,52207.135416071,0.03560184922581435,2.8088141607443135e-09
413,OSM-VNM-NON_SCHOOL-00017228,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11865228.376301177 2377673.5448845355),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017228.jpeg,65298.03548378273,0.044935095053925365,2.225409297398521e-09
11212,OSM-VNM-NON_SCHOOL-00000046,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Vietcombank,,0,non_school,1,urban,train,POINT (11783886.89042006 2392999.472808172),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000046.jpeg,39282.42933224822,0.02638709252364315,3.789692936668304e-09
11449,OSM-VNM-NON_SCHOOL-00024272,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11792349.509429652 2447066.102119865),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024272.jpeg,89115.86032728865,0.06191617452176274,1.6150703615963443e-09
1540,OSM-VNM-NON_SCHOOL-00023075,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu cục Đức Hợp,,0,non_school,1,urban,train,POINT (11799148.792607814 2359204.3494960144),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023075.jpeg,3696.3084404812103,0.0010157267173349787,9.84506629424296e-08
7434,OSM-VNM-NON_SCHOOL-00006681,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (11783458.644338977 2382142.6154933553),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006681.jpeg,30489.805517761717,0.02011833184941624,4.9705402409335605e-09
4191,OSM-VNM-NON_SCHOOL-00028869,OSM,VNM,Viet Nam,Asia,South-eastern Asia,VIB Lê Hồng Phong,,0,non_school,0,urban,train,POINT (11877792.895907523 2374802.751481323),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028869.jpeg,76741.50736658945,0.0530937958045897,1.883439992023406e-09
10288,OSM-VNM-NON_SCHOOL-00023943,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thuốc Anh Quốc,,0,non_school,1,urban,train,POINT (11781597.38245291 2393878.224379218),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023943.jpeg,41184.92363178201,0.027743488714301153,3.6044125237589254e-09
4918,OSM-VNM-NON_SCHOOL-00027952,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ốc Lan Béo Hải Phòng,,0,non_school,1,urban,train,POINT (11781242.607235754 2392806.055506706),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027952.jpeg,40457.187721925984,0.02722464447062818,3.6731050161410925e-09
7117,OSM-VNM-NON_SCHOOL-00016274,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11841887.57338859 1140164.8334749627),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016274.jpeg,1219026.1818272364,0.8674933876799061,1.1527347636729624e-10
5595,OSM-VNM-NON_SCHOOL-00025728,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782851.396516701 2396121.151720386),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025728.jpeg,42521.3682192287,0.02869631593059421,3.4847322711535557e-09
7869,OSM-VNM-NON_SCHOOL-00007843,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (11785379.23951363 2392746.7905768715),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007843.jpeg,38361.17860850288,0.025730280583320747,3.8864317014565454e-09
884,OSM-VNM-NON_SCHOOL-00006517,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11643447.667988647 2561399.497874459),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006517.jpeg,257938.0183515879,0.18227907500400686,5.486037192035026e-10
7941,OSM-VNM-NON_SCHOOL-00024245,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11801658.601847243 2455867.0965989297),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024245.jpeg,97309.82096646343,0.06775811423222697,1.4758229257196352e-09
83,OSM-VNM-NON_SCHOOL-00013340,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Phú Lăng,,0,non_school,1,urban,train,POINT (11793615.212039974 2295181.3143683434),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013340.jpeg,64043.00720988798,0.04404031414956414,2.270623637432887e-09
8070,OSM-VNM-NON_SCHOOL-00017160,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thờ,,0,non_school,1,urban,train,POINT (11869412.875960097 1976725.0432263096),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017160.jpeg,387607.51519513136,0.2747278206355824,3.6399290857142164e-10
4483,OSM-VNM-NON_SCHOOL-00018494,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Chính Tòa Giáo Phận Bắc Ninh,,0,non_school,1,urban,train,POINT (11806132.977460189 2413036.138798568),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018494.jpeg,54574.82842988185,0.03728991198919166,2.6816630271439303e-09
7937,OSM-VNM-NON_SCHOOL-00013825,OSM,VNM,Viet Nam,Asia,South-eastern Asia,VPBank - Đò Quan Branch,,0,non_school,1,urban,train,POINT (11818615.120643344 2322889.8112843903),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013825.jpeg,39026.87354424924,0.026204892294487477,3.8160423263584455e-09
9209,OSM-VNM-NON_SCHOOL-00016285,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11775378.073821787 2417618.6042153095),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016285.jpeg,65106.32612609175,0.0447984145694954,2.2321990470596963e-09
12505,OSM-VNM-NON_SCHOOL-00010913,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đình Bắc Lãm,,0,non_school,1,urban,train,POINT (11774119.050380914 2384150.814104769),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010913.jpeg,38427.459077757194,0.025777535692591565,3.8793071354699594e-09
10913,OSM-VNM-NON_SCHOOL-00008591,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cà Phê ABC,,0,non_school,1,urban,train,POINT (11783708.111317845 2392289.96833653),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008591.jpeg,38749.694413113815,0.026007275556453564,3.845038590584498e-09
10166,OSM-VNM-NON_SCHOOL-00019612,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tấm cuisine & Traditional house,,0,non_school,1,urban,train,POINT (11784896.669521043 2399473.9657751895),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019612.jpeg,44651.765514659135,0.0302151971050703,3.3095590227771965e-09
10655,OSM-VNM-NON_SCHOOL-00000038,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cxang1,,0,non_school,0,urban,train,POINT (11741365.182646334 2380482.4764747377),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000038.jpeg,65217.59263192114,0.04487774277809597,2.22825329711135e-09
2984,OSM-VNM-NON_SCHOOL-00017554,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cơm Chay An Nhiên,,0,non_school,1,urban,train,POINT (11781387.99049073 2392260.277085464),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017554.jpeg,39918.17512328181,0.026840351789332483,3.725695510526323e-09
10516,OSM-VNM-NON_SCHOOL-00010991,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11722020.749453222 2091230.5876392368),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010991.jpeg,279267.9891153202,0.19748642206300346,5.063587533754321e-10
13157,OSM-VNM-NON_SCHOOL-00005720,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Vinh Phúc,,0,non_school,1,urban,train,POINT (11791493.23990647 2412006.978977323),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005720.jpeg,54623.86901758055,0.037324875808194144,2.679150997875907e-09
2206,OSM-VNM-NON_SCHOOL-00020709,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa Hàng Gà Tươi Mạnh Hoạch,,0,non_school,1,urban,train,POINT (11778509.157139326 2390184.5163631677),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020709.jpeg,39867.11227812994,0.02680394618818817,3.73075581706787e-09
6381,OSM-VNM-NON_SCHOOL-00011852,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782419.699531406 2397253.3966962243),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011852.jpeg,43724.10557552715,0.02955381567124787,3.383623262357855e-09
2798,OSM-VNM-NON_SCHOOL-00013490,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ủy ban nhân dân phường Láng Thượng,,0,non_school,1,urban,train,POINT (11777796.82371774 2394382.9090435053),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013490.jpeg,43676.34957729331,0.02951976770900098,3.3875259176172006e-09
7460,OSM-VNM-NON_SCHOOL-00011306,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Ngọc Hồi,,0,non_school,1,urban,train,POINT (11783033.960481599 2382874.241050728),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011306.jpeg,31325.138040196598,0.02071388782645179,4.8276296024240475e-09
6391,OSM-VNM-NON_SCHOOL-00001744,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tuệ Quang,,0,non_school,1,urban,train,POINT (12070391.86762554 1340448.383997561),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001744.jpeg,1052696.673067017,0.7489076383656171,1.3352645025748895e-10
1412,OSM-VNM-NON_SCHOOL-00023350,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Starbucks,,0,non_school,1,urban,train,POINT (11791999.743589582 2388513.0186534096),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023350.jpeg,31833.396083897045,0.021076253839593332,4.744627713332735e-09
12934,OSM-VNM-NON_SCHOOL-00006662,OSM,VNM,Viet Nam,Asia,South-eastern Asia,PV Oil,,0,non_school,0,urban,train,POINT (11790035.622494025 2354353.3093760205),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006662.jpeg,13430.633847218076,0.007955879917036461,1.2569191380576153e-08
2998,OSM-VNM-NON_SCHOOL-00023910,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thờ họ Ngô,,0,non_school,1,urban,train,POINT (11810339.518378282 2415855.443916882),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023910.jpeg,57786.97964603214,0.03958003694487294,2.5265003774923515e-09
13096,OSM-VNM-NON_SCHOOL-00013695,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Hưng Long,,0,non_school,1,urban,train,POINT (11780479.400806874 2383835.32723849),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013695.jpeg,33710.15133925744,0.022414299204455677,4.461392130832938e-09
2527,OSM-VNM-NON_SCHOOL-00021729,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782609.6105827 2395661.141902978),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021729.jpeg,42230.61350345008,0.028489020387582796,3.5100883366143885e-09
13167,OSM-VNM-NON_SCHOOL-00017369,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Phong Lan 539,,0,non_school,1,urban,train,POINT (11875534.891356269 2372262.7027625623),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017369.jpeg,74024.29806680726,0.05115654303891875,1.954764188492552e-09
2057,OSM-VNM-NON_SCHOOL-00025589,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Lotte Cinema Thăng Long,,0,non_school,2,urban,train,POINT (11776825.672480062 2392725.4457108593),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025589.jpeg,42908.262370325436,0.028972154734875553,3.45155474644426e-09
11027,OSM-VNM-NON_SCHOOL-00004922,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Saigon Petro,,0,non_school,1,urban,train,POINT (11970633.351229113 1275730.3126378595),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004922.jpeg,1095764.628166034,0.779613228521683,1.2826742141334095e-10
1396,OSM-VNM-NON_SCHOOL-00019379,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11884507.3536337 2493831.63943256),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019379.jpeg,158035.55251795234,0.11105293565247737,9.00462269254345e-10
6542,OSM-VNM-NON_SCHOOL-00025093,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783414.673140112 2395999.141215159),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025093.jpeg,42151.787281667406,0.02843282069911268,3.517026300048058e-09
10168,OSM-VNM-NON_SCHOOL-00001659,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11994529.972359229 1843284.1990659772),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001659.jpeg,549797.8192675922,0.3903624959454945,2.561695335695836e-10
3952,OSM-VNM-NON_SCHOOL-00017107,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11799584.942372743 2310243.318788144),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017107.jpeg,48426.648480872085,0.032906525471628735,3.0388798816624263e-09
11726,OSM-VNM-NON_SCHOOL-00027807,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11794463.91183778 2298814.191544045),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027807.jpeg,60326.86861338215,0.04139086797908527,2.415967172854779e-09
9478,OSM-VNM-NON_SCHOOL-00007901,OSM,VNM,Viet Nam,Asia,South-eastern Asia,De'lices cà phê,,0,non_school,1,urban,train,POINT (11876146.257999709 2375371.4648804213),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007901.jpeg,75257.93288526013,0.052036071334389915,1.921724215117147e-09
1030,OSM-VNM-NON_SCHOOL-00004751,OSM,VNM,Viet Nam,Asia,South-eastern Asia,RameStar,,0,non_school,1,urban,train,POINT (11833612.97299894 2383315.4475577385),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004751.jpeg,39531.60603753804,0.026564744742595212,3.764349295562947e-09
8985,OSM-VNM-NON_SCHOOL-00012185,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Gas Station,,0,non_school,1,urban,train,POINT (11732872.952652186 2218061.5619125953),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012185.jpeg,156936.836170749,0.11026959839447588,9.068590064744124e-10
5028,OSM-VNM-NON_SCHOOL-00020863,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Indian Restaurant Ganesh,,0,non_school,1,urban,train,POINT (11916385.248295225 2359272.430192374),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020863.jpeg,113598.27443757137,0.07937107740658966,1.2598919112157761e-09
21,OSM-VNM-NON_SCHOOL-00009821,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Thông,,0,non_school,1,urban,train,POINT (11812033.02179172 2343100.241370899),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009821.jpeg,18015.868964439698,0.011224954335706083,8.908631131449445e-09
4656,OSM-VNM-NON_SCHOOL-00012860,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783208.732082145 2394183.1561936135),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012860.jpeg,40646.396142670565,0.02735954189513098,3.6549946103932947e-09
11944,OSM-VNM-NON_SCHOOL-00003230,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng New Sake 1,,0,non_school,1,urban,train,POINT (11779764.061759038 2395549.8683065893),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003230.jpeg,43567.445060282094,0.02944212349631889,3.3964594370337974e-09
