Unnamed: 0,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath,c2_dist,c2_prob
7994,OSM-VNM-NON_SCHOOL-00001808,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CX hong Đức,,0,non_school,1,urban,train,POINT (11801253.064942284 1160144.5933564142),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001808.jpeg,4704.138514678018,0.003099885726399709
8601,OSM-VNM-NON_SCHOOL-00005542,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán ăn Hải Trường,,0,non_school,0,urban,train,POINT (12005293.676563013 1837864.3650174008),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005542.jpeg,703318.9045164495,2.073354170208682e-05
3139,OSM-VNM-NON_SCHOOL-00020573,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Dairy Queen,,0,non_school,1,urban,train,POINT (11883135.118270693 1209636.3578473227),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020573.jpeg,93483.86147448071,0.0001559872646107852
9871,OSM-VNM-NON_SCHOOL-00023464,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tiệm trà bánh MiDoRi,,0,non_school,1,urban,train,POINT (11943604.19962807 1166800.5176126615),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023464.jpeg,142537.44682947194,0.00010230498834529909
10704,OSM-VNM-NON_SCHOOL-00001827,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bệnh viện đa khoa Sa Đéc,,0,non_school,1,urban,train,POINT (11774354.49110394 1151523.2877644352),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001827.jpeg,29862.08524028592,0.0004883212849779595
5711,OSM-VNM-NON_SCHOOL-00019494,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trụ sở BND ấp Đông Sơn,,0,non_school,1,urban,train,POINT (11829248.024445448 1088797.7911065882),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019494.jpeg,81096.79832543919,0.00017981340987272367
10164,OSM-VNM-NON_SCHOOL-00022793,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CF-Thì Thầm - - Phước Vĩnh- Phú Giáo,,0,non_school,1,urban,train,POINT (11888382.385108214 1264825.885132319),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022793.jpeg,132731.85482333027,0.00010986278957728154
6426,OSM-VNM-NON_SCHOOL-00003739,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12061319.440445378 1791325.2645279143),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003739.jpeg,678381.3911272776,2.149571321882251e-05
2250,OSM-VNM-NON_SCHOOL-00004871,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Pizza Hut,,0,non_school,1,urban,train,POINT (11884089.23762628 1215229.0766008312),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004871.jpeg,97103.07099919285,0.00015017333320775224
6286,OSM-VNM-NON_SCHOOL-00009814,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11873500.527662022 1207575.3330765474),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009814.jpeg,84086.52531454696,0.00017342007868810194
11967,OSM-VNM-NON_SCHOOL-00007033,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cơm gà Phương Nam,,0,non_school,1,urban,train,POINT (11831938.171259958 1163616.6994751487),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007033.jpeg,30882.46975696,0.00047218671147152534
7459,OSM-VNM-NON_SCHOOL-00024858,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chợ Đêm Linh Trung,,0,non_school,1,urban,train,POINT (11880791.954308981 1219590.6912809752),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024858.jpeg,96700.57029236165,0.0001507984057650347
11740,OSM-VNM-NON_SCHOOL-00001339,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hủ Tiếu Phở Chay,,0,non_school,0,urban,train,POINT (11845763.94069699 1179291.8366931835),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001339.jpeg,46960.99831188817,0.0003105192044643201
12539,OSM-VNM-NON_SCHOOL-00006932,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11930527.2764056 1169534.5523590764),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006932.jpeg,129532.01399971895,0.00011257673980649643
6869,OSM-VNM-NON_SCHOOL-00001824,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu điện Sa Đéc,,0,non_school,1,urban,train,POINT (11773959.863509078 1151739.9489976116),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001824.jpeg,30120.878870470937,0.0004841257089265598
4192,OSM-VNM-NON_SCHOOL-00028787,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11887388.969972374 2357671.411683177),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028787.jpeg,1195944.287765627,1.2193119684447679e-05
6790,OSM-VNM-NON_SCHOOL-00016101,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12046401.404164683 1226767.5329634042),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016101.jpeg,253015.50230287647,5.763398568045781e-05
9622,OSM-VNM-NON_SCHOOL-00026049,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Imexpharm,,0,non_school,1,urban,train,POINT (11875283.531946061 1216021.715583964),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026049.jpeg,90139.55848560596,0.00016177460908005668
6743,OSM-VNM-NON_SCHOOL-00027355,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Phật Quang,,0,non_school,1,urban,train,POINT (11696645.471526898 1195318.956085929),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027355.jpeg,108789.85453274878,0.00013404091676828318
831,OSM-VNM-NON_SCHOOL-00023373,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe USD,,0,non_school,1,urban,train,POINT (11874752.426655483 1202065.5617069472),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023373.jpeg,82540.48646418587,0.00017666835345082478
4253,OSM-VNM-NON_SCHOOL-00015925,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Nguyên Trinh BS Nguyên,,0,non_school,1,urban,train,POINT (11982224.493207961 1394756.6382314903),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015925.jpeg,292698.43949224614,4.982018989221198e-05
12946,OSM-VNM-NON_SCHOOL-00019228,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11866132.958483363 1203986.3172804571),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019228.jpeg,75920.12909874675,0.00019207411802067817
9901,OSM-VNM-NON_SCHOOL-00027743,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng GIA PHÁT VD4,,0,non_school,1,urban,train,POINT (12044402.774026979 1418386.4562825758),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027743.jpeg,351409.85193683987,4.14965367541225e-05
5019,OSM-VNM-NON_SCHOOL-00026903,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Đông Thiền,,0,non_school,1,urban,train,POINT (11821881.56846169 1151725.2408827473),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026903.jpeg,24593.519204106367,0.00059293229714855
3740,OSM-VNM-NON_SCHOOL-00024869,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thờ Bình Thuận,,0,non_school,1,urban,train,POINT (11870040.94052715 1199673.7189835696),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024869.jpeg,77256.6526662793,0.00018875127685958663
1314,OSM-VNM-NON_SCHOOL-00021208,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11581003.890184084 1165533.180978841),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021208.jpeg,220077.3440915775,6.625985013064274e-05
10727,OSM-VNM-NON_SCHOOL-00004591,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Rids surf club,,0,non_school,0,urban,train,POINT (12056046.236166503 1226059.4514197523),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004591.jpeg,262211.4439141911,5.561272085984884e-05
2868,OSM-VNM-NON_SCHOOL-00003131,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Azen,,0,non_school,1,urban,train,POINT (11757849.929440456 1131225.1565867376),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003131.jpeg,54764.80532840174,0.00026627122563869013
9310,OSM-VNM-NON_SCHOOL-00020086,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe 24 Gio,,0,non_school,1,urban,train,POINT (12157801.71290827 1546393.6985489056),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020086.jpeg,522330.5979331956,2.7917743847207764e-05
8233,OSM-VNM-NON_SCHOOL-00017787,OSM,VNM,Viet Nam,Asia,South-eastern Asia,DNTN Trà Hoàn Ngọc 7 Nga Tây Ninh,,0,non_school,1,urban,train,POINT (11814226.461038312 1268072.704368777),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017787.jpeg,104060.89552372563,0.00014013229237810166
6828,OSM-VNM-NON_SCHOOL-00018196,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11801822.241498707 1160260.1361321325),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018196.jpeg,4645.076340053135,0.0031393007927380382
117,OSM-VNM-NON_SCHOOL-00004597,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán cơm Diễm Thúy,,0,non_school,1,urban,train,POINT (11833630.561478486 1163238.8028251592),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004597.jpeg,32590.03346007614,0.00044744635977503875
10401,OSM-VNM-NON_SCHOOL-00002949,OSM,VNM,Viet Nam,Asia,South-eastern Asia,KFC,,0,non_school,1,urban,train,POINT (11919141.518887268 1157257.7304462532),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002949.jpeg,118304.94287284365,0.00012326020775252927
10380,OSM-VNM-NON_SCHOOL-00019495,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trụ sở BND ấp Ô,,0,non_school,0,urban,train,POINT (11829830.670660261 1087834.1530629736),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019495.jpeg,82203.08756960476,0.00017739348080217032
13460,OSM-VNM-NON_SCHOOL-00018084,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phương Trăng,,0,non_school,0,urban,train,POINT (11799302.190866128 1159493.441599843),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018084.jpeg,5639.70500017029,0.002585647979143813
3444,OSM-VNM-NON_SCHOOL-00010272,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11794327.43414207 1159014.3083691627),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010272.jpeg,8922.035795711241,0.0016344130611611384
410,OSM-VNM-NON_SCHOOL-00016911,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11877333.703008 1207166.5879875075),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016911.jpeg,87210.50857177936,0.0001672079669694361
5769,OSM-VNM-NON_SCHOOL-00007087,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11787991.574004078 1152729.4796297823),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007087.jpeg,17835.64750625478,0.0008175925113761013
2059,OSM-VNM-NON_SCHOOL-00025998,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tràm chim,,0,non_school,0,urban,train,POINT (11849680.38302208 1210873.8032657718),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025998.jpeg,66937.14576085348,0.0002178505173906876
3478,OSM-VNM-NON_SCHOOL-00006468,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cà Phê Canh Tân 1,,0,non_school,1,urban,train,POINT (11871861.904757548 1217040.510059822),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006468.jpeg,87945.26088592566,0.00016581100209109152
215,OSM-VNM-NON_SCHOOL-00021047,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cơm Niêu Hoa Sữa,,0,non_school,1,urban,train,POINT (11921601.456994817 1160222.3385519087),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021047.jpeg,120609.93796026793,0.00012090456295120226
254,OSM-VNM-NON_SCHOOL-00024899,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phước Thạnh Cổ Tự,,0,non_school,1,urban,train,POINT (11889575.9526885 1211679.487282427),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024899.jpeg,100124.53597083922,0.0001456415422579819
6575,OSM-VNM-NON_SCHOOL-00016429,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cây Xăng Petro,,0,non_school,1,urban,train,POINT (11795654.696430797 1159368.621903927),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016429.jpeg,7709.243235009166,0.0018915334997391996
4745,OSM-VNM-NON_SCHOOL-00003694,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bánh xèo Ngọc,,0,non_school,1,urban,train,POINT (11936916.681218663 1163349.375940223),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003694.jpeg,135844.76079051621,0.00010734526493182103
2033,OSM-VNM-NON_SCHOOL-00022545,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CT-Gỗ Long Hoà-DT750-Ấp Tiên Phong- Long Hoà- Dầu Tiếng- Bình Dương-,,0,non_school,1,urban,train,POINT (11852675.990519328 1268664.9793133936),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022545.jpeg,115933.61449913475,0.00012578139566904166
2993,OSM-VNM-NON_SCHOOL-00007537,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Đa Bảo,,0,non_school,1,urban,train,POINT (12158077.67392595 1380426.3126303356),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007537.jpeg,417039.9126950901,3.49661780389815e-05
10608,OSM-VNM-NON_SCHOOL-00014212,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thuốc Dũng Xong,,0,non_school,1,urban,train,POINT (11842622.170708334 1176279.203198455),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014212.jpeg,43086.73814803575,0.00033844037547136935
9226,OSM-VNM-NON_SCHOOL-00004435,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11827220.785198612 1164177.044232972),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004435.jpeg,26149.171846530724,0.0005576578838611457
13274,OSM-VNM-NON_SCHOOL-00024913,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Hội Sơn,,0,non_school,0,urban,train,POINT (11893360.592736486 1217471.9313851672),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024913.jpeg,106231.88761070411,0.0001372684997380059
7432,OSM-VNM-NON_SCHOOL-00004585,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11748195.190003956 1180379.1795420418),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004585.jpeg,55119.08565598913,0.000264559755719992
7751,OSM-VNM-NON_SCHOOL-00024763,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán dê Đồng Cỏ,,0,non_school,1,urban,train,POINT (11880755.77547448 1207960.5120995422),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024763.jpeg,90593.06474880189,0.00016096477006371135
268,OSM-VNM-NON_SCHOOL-00014255,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Gia Hân,,0,non_school,1,urban,train,POINT (11930317.105206987 1174310.3981517807),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014255.jpeg,129583.06713761973,0.00011253238682158324
5401,OSM-VNM-NON_SCHOOL-00007473,OSM,VNM,Viet Nam,Asia,South-eastern Asia,quán cơm sườn,,0,non_school,1,urban,train,POINT (11841321.179819433 1159449.3076589806),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007473.jpeg,40601.22090505858,0.0003591589492039377
7353,OSM-VNM-NON_SCHOOL-00026645,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thắng Ninh,,0,non_school,1,urban,train,POINT (11929936.39254847 1178091.643383483),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026645.jpeg,129535.27536726616,0.00011257390541158174
6553,OSM-VNM-NON_SCHOOL-00006266,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (12024233.3520876 1569341.4288219486),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006266.jpeg,461967.8133305629,3.156560135981466e-05
5884,OSM-VNM-NON_SCHOOL-00002266,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Lâm Ký,,0,non_school,1,urban,train,POINT (11744555.042655017 2407890.9390321616),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002266.jpeg,1244329.9081181127,1.1718991676983517e-05
556,OSM-VNM-NON_SCHOOL-00001821,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11746748.147943137 1159844.251800923),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001821.jpeg,54561.71325152732,0.0002672623524381285
1340,OSM-VNM-NON_SCHOOL-00021418,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11572990.556639334 1143173.8349202692),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021418.jpeg,229116.84911289904,6.364565457808076e-05
12391,OSM-VNM-NON_SCHOOL-00026044,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Nhậu 2 Cây Mít,,0,non_school,1,urban,train,POINT (11846358.386777828 1148354.3006319492),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026044.jpeg,48187.95728276879,0.00030261278250680654
1276,OSM-VNM-NON_SCHOOL-00024881,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Tổ Đình Bửu Long,,0,non_school,1,urban,train,POINT (11892952.940761205 1218371.744809362),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024881.jpeg,106328.08204567696,0.00013714431367616955
8988,OSM-VNM-NON_SCHOOL-00007258,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Newlife Cafe,,0,non_school,1,urban,train,POINT (11609761.165560203 2575786.8919928293),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007258.jpeg,1423853.3700063739,1.0241428045777318e-05
10026,OSM-VNM-NON_SCHOOL-00022743,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Net-sky - -Dt741 -Ấp An Bình-An Bình-huyện phú giáo-0965635116,,0,non_school,1,urban,train,POINT (11891198.322947323 1269733.8716244893),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022743.jpeg,138285.36668008313,0.00010545072256555737
7169,OSM-VNM-NON_SCHOOL-00010274,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11807416.045911068 1165747.4376939493),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010274.jpeg,6399.753556384737,0.002278570839983287
8399,OSM-VNM-NON_SCHOOL-00027232,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Duy Anh,,0,non_school,1,urban,train,POINT (11923657.75062875 1163596.4407622071),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027232.jpeg,122583.95489690044,0.00011895758991396785
13458,OSM-VNM-NON_SCHOOL-00020061,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Xanh2GO # đường D1 - KDC Phú Hòa,,0,non_school,1,urban,train,POINT (11875132.91667502 1229286.474188023),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020061.jpeg,98165.38631075252,0.00014854820405327067
12198,OSM-VNM-NON_SCHOOL-00006039,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11769303.146570213 2190028.609130706),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006039.jpeg,1025675.4247020987,1.4217257706933131e-05
13406,OSM-VNM-NON_SCHOOL-00019523,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thuốc Tây Chánh Tâm,,0,non_school,1,urban,train,POINT (11875229.096715063 1213596.7044877023),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019523.jpeg,88739.72936129553,0.0001643265304234518
4971,OSM-VNM-NON_SCHOOL-00010676,OSM,VNM,Viet Nam,Asia,South-eastern Asia,đồng tháp(đồi cát),,0,non_school,1,urban,train,POINT (12055861.111853315 1226366.6061755992),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010676.jpeg,262103.3639141414,5.563565312131827e-05
6108,OSM-VNM-NON_SCHOOL-00024738,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Phanxico Xavie,,0,non_school,2,urban,train,POINT (11872642.477026988 1203990.6230122675),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024738.jpeg,81568.99967210177,0.00017877247355339634
3224,OSM-VNM-NON_SCHOOL-00012129,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11876984.939043341 1205164.635020568),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012129.jpeg,85948.61161715916,0.00016966291324881083
9029,OSM-VNM-NON_SCHOOL-00016364,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Com chay,,0,non_school,1,urban,train,POINT (11775895.820773464 1120721.4423447354),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016364.jpeg,50805.39438865429,0.0002870225103481191
6177,OSM-VNM-NON_SCHOOL-00010321,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11874484.591960637 1204057.2486157173),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010321.jpeg,83221.19734390758,0.0001752232880812468
4472,OSM-VNM-NON_SCHOOL-00013862,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Mai An Tiêm,,0,non_school,1,urban,train,POINT (11841890.801653821 1144808.6845425162),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013862.jpeg,45464.10203078389,0.0003207429859009219
13086,OSM-VNM-NON_SCHOOL-00022314,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hương Việt,,0,non_school,1,urban,train,POINT (11930605.534007628 1175086.4722562553),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022314.jpeg,129929.59219275908,0.00011223226049246754
9918,OSM-VNM-NON_SCHOOL-00004987,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Mì cay Korea,,0,non_school,1,urban,train,POINT (11841494.281627616 1145838.6338915506),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004987.jpeg,44660.5441560367,0.00032651397586445945
3242,OSM-VNM-NON_SCHOOL-00020052,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngũ Hành Nương Nương,,0,non_school,1,urban,train,POINT (11936349.06313511 1171585.5008758905),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020052.jpeg,135436.71231179315,0.00010766867851227413
7281,OSM-VNM-NON_SCHOOL-00002559,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11802192.156166615 1137990.9485957818),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002559.jpeg,26877.617483753445,0.0005425440646096048
